Field Goals
1994-95 NBA 685 (6th)
1996-97 NBA 706 (6th)
1998-99 NBA 401 (6th)
1999-00 NBA 747 (7th)
2000-01 NBA 725 (8th)
2001-02 NBA 737 (3rd)
Career NBA 8708 (22nd)
Career 8708 (27th)
