Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,22,SEA,NBA,PG,5,5,135,11,27,.407,0,1,.000,11,26,.423,.407,2,2,1.000,5,8,13,32,8,1,9,16,24
1991-92,23,SEA,NBA,PG,8,8,221,27,58,.466,0,2,.000,27,56,.482,.466,7,12,.583,6,15,21,38,8,2,10,26,61
1992-93,24,SEA,NBA,PG,19,19,605,104,235,.443,1,6,.167,103,229,.450,.445,25,37,.676,22,41,63,70,34,3,34,64,234
1993-94,25,SEA,NBA,PG,5,5,181,34,69,.493,3,9,.333,31,60,.517,.514,8,19,.421,6,11,17,28,8,2,8,15,79
1994-95,26,SEA,NBA,PG,4,4,172,32,67,.478,2,10,.200,30,57,.526,.493,5,12,.417,6,4,10,21,5,0,8,13,71
1995-96,27,SEA,NBA,PG,21,21,911,162,334,.485,41,100,.410,121,234,.517,.546,69,109,.633,19,89,108,143,37,7,62,69,434
1996-97,28,SEA,NBA,PG,12,12,546,105,255,.412,25,75,.333,80,180,.444,.461,50,61,.820,20,45,65,104,26,4,35,26,285
1997-98,29,SEA,NBA,PG,10,10,428,87,183,.475,19,50,.380,68,133,.511,.527,47,50,.940,9,25,34,70,18,1,26,31,240
1999-00,31,SEA,NBA,PG,5,5,221,50,113,.442,9,23,.391,41,90,.456,.482,20,26,.769,8,30,38,37,9,1,18,16,129
2001-02,33,SEA,NBA,PG,5,5,207,45,106,.425,4,15,.267,41,91,.451,.443,17,29,.586,10,33,43,29,3,2,13,12,111
2002-03,34,MIL,NBA,PG,6,6,251,48,112,.429,1,15,.067,47,97,.485,.433,14,20,.700,4,14,18,52,8,1,13,18,111
2003-04,35,LAL,NBA,PG,22,22,772,68,186,.366,14,56,.250,54,130,.415,.403,21,28,.750,19,53,72,116,23,4,28,60,171
2004-05,36,BOS,NBA,PG,7,7,239,33,74,.446,1,14,.071,32,60,.533,.453,5,6,.833,8,21,29,32,6,1,11,10,72
2005-06,37,MIA,NBA,PG,23,0,560,49,116,.422,17,58,.293,32,58,.552,.496,18,25,.720,6,34,40,36,23,3,18,55,133
2006-07,38,MIA,NBA,PG,2,0,32,0,3,.000,0,1,.000,0,2,.000,.000,0,0,,0,4,4,3,0,0,4,3,0
