Player,Sim,1,2,3,4,5,6
Darnell Jackson,,0.8,0.7,-0.3,,,
Darius Miller,72.7,0.8,0.5,-0.1,,,
Walter Piatkowski,66.0,1.2,0.8,-0.2,,,
Antonio Lang,63.9,0.8,0.7,0.1,0.1,0.0,-0.1
Dontonio Wingfield,62.7,0.9,0.9,0.0,-0.1,,
Jackie Moore,62.0,0.9,0.5,,,,
James Wilkes,56.8,1.1,0.8,0.1,,,
Mark Hendrickson,53.9,0.9,0.8,0.3,0.1,,
Lou Tsioropoulos,51.6,1.4,0.7,0.0,,,
Dennis Wuycik,47.4,1.4,0.9,-0.1,,,
Jay Miller,47.2,0.9,0.7,0.1,-0.3,,
