Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,138,1039,.449,10.2,.938,.380,.135,.150,.274,.062,.463,.596,.378,.463,.320,.235,.756,.109,27,.500,.412,.143,2,0
2 seasons,,CLE,NBA,,78,544,.405,9.7,.955,.414,.108,.108,.324,.045,.415,.522,.250,.583,.278,.200,.795,.108,11,1.000,.400,.000,0,0
1 season,,SAC,NBA,,59,486,.487,10.5,.930,.354,.152,.184,.241,.070,.503,.661,.458,.414,.368,.273,.743,.114,16,.333,.455,.200,2,0
1 season,,MIL,NBA,,1,9,.200,10.2,.800,.400,.200,.000,.200,.200,.250,.500,.000,,.000,.000,.000,.000,0,,.000,,0,0
