Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,108,1250,.409,11.4,.751,.343,.183,.129,.096,.249,.439,.548,.306,.451,.289,.316,.292,.005,2,.806,.184,.444,1,0
2 seasons,,MIL,NBA,,71,1007,.410,11.4,.755,.355,.152,.148,.100,.245,.444,.518,.277,.500,.355,.303,.327,.006,2,.870,.224,.471,1,0
1 season,,HOU,NBA,,29,185,.397,10.8,.746,.317,.302,.048,.079,.254,.404,.700,.263,.000,.000,.375,.053,.000,0,.667,.063,.000,0,0
1 season,,PHO,NBA,,8,58,.429,12.3,.714,.238,.286,.095,.095,.286,.467,.600,.667,.000,.000,.333,.429,.000,0,.500,.000,,0,0
