Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,27,SAC,NBA,PF,70,2836,,,,91%,9%,+6.7,+1.6,92,46,57,114,,35,,669,190,48,95
2001-02,28,SAC,NBA,PF,54,2071,,,,91%,9%,+9.5,+3.4,76,42,40,73,,28,,567,164,49,48
2002-03,29,SAC,NBA,PF,67,2622,,,,96%,4%,+7.3,+1.9,100,62,53,94,,36,,818,165,44,66
2003-04,30,SAC,NBA,PF,23,831,,,,98%,2%,-0.4,-7.5,31,19,10,39,,6,,236,54,11,42
2004-05,31,TOT,NBA,PF,67,2370,,,,95%,5%,+0.9,+0.1,87,50,45,0,,0,,720,0,17,42
2004-05,31,SAC,NBA,PF,46,1668,,,,99%,1%,+1.2,-2.2,70,36,27,72,,19,,565,66,12,25
2004-05,31,PHI,NBA,PF,21,702,,,,85%,15%,+0.1,+1.2,17,14,18,30,,9,,155,25,5,17
2005-06,32,PHI,NBA,PF,75,2893,,,,81%,19%,-2.9,-3.3,80,56,46,104,,24,,556,136,27,54
2006-07,33,TOT,NBA,PF,61,1821,,,,77%,23%,+1.9,+1.6,60,20,27,0,,0,,404,0,21,30
2006-07,33,PHI,NBA,PF,18,544,,,,90%,10%,-1.6,+1.9,21,4,8,17,,2,,127,16,4,7
2006-07,33,DET,NBA,PF,43,1277,,,,72%,28%,+3.5,-1.7,39,16,19,58,,7,,277,62,17,23
2007-08,34,GSW,NBA,PF,9,126,,,,46%,54%,-8.4,-10.7,8,2,1,12,,1,,39,6,0,0
