Usage Pct
2000-01 NBA 31.6 (5th)
2001-02 NBA 29.0 (10th)
2002-03 NBA 30.4 (6th)
2004-05 NBA 29.3 (10th)
Career NBA 27.1 (26th)
Career 27.1 (32nd)
