Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,20,GSW,NBA,C,3,3,36.3,7.3,13.3,.550,0.0,0.7,.000,7.3,12.7,.579,.550,1.0,3.3,.300,4.3,4.3,8.7,9.0,1.0,3.0,3.0,3.7,15.7
1996-97,23,WSB,NBA,PF,3,3,35.3,6.3,10.0,.633,1.7,3.7,.455,4.7,6.3,.737,.717,1.3,2.7,.500,2.3,5.7,8.0,3.3,0.7,2.3,5.3,6.0,15.7
1998-99,25,SAC,NBA,PF,5,5,38.4,6.2,16.0,.388,0.4,1.4,.286,5.8,14.6,.397,.400,2.0,5.0,.400,2.6,6.8,9.4,4.0,1.8,1.0,4.0,4.0,14.8
1999-00,26,SAC,NBA,PF,5,5,39.2,9.4,22.0,.427,0.2,1.0,.200,9.2,21.0,.438,.432,5.4,6.8,.794,2.8,6.8,9.6,5.4,1.6,2.0,1.6,2.8,24.4
2000-01,27,SAC,NBA,PF,8,8,43.5,9.5,24.5,.388,0.0,0.1,.000,9.5,24.4,.390,.388,4.3,6.1,.694,4.3,7.3,11.5,3.1,1.1,1.0,3.9,3.6,23.3
2001-02,28,SAC,NBA,PF,16,16,41.7,10.0,19.9,.502,0.0,0.3,.000,10.0,19.7,.508,.502,3.7,6.2,.596,3.1,7.8,10.8,4.7,0.9,1.6,2.9,4.0,23.7
2002-03,29,SAC,NBA,PF,7,7,35.1,9.6,19.3,.496,0.0,0.4,.000,9.6,18.9,.508,.496,4.6,7.0,.653,2.6,5.7,8.3,3.6,1.4,1.1,3.3,3.6,23.7
2003-04,30,SAC,NBA,PF,12,12,37.2,7.5,16.6,.452,0.1,0.3,.250,7.4,16.3,.456,.455,3.3,5.4,.615,2.0,6.3,8.3,3.7,1.3,0.8,3.2,2.8,18.4
2004-05,31,PHI,NBA,PF,5,5,37.2,7.8,19.0,.411,1.0,2.8,.357,6.8,16.2,.420,.437,2.4,3.2,.750,2.4,3.4,5.8,2.8,1.2,0.2,2.2,4.0,19.0
2006-07,33,DET,NBA,PF,16,16,25.3,4.1,7.9,.524,0.0,0.1,.000,4.1,7.8,.528,.524,1.6,3.1,.531,2.3,4.0,6.3,1.5,0.9,0.6,1.6,3.2,9.9
