Player,Sim,1,2,3,4,5
DeAndre Liggins,,0.6,0.0,0.0,,
Paul McCracken,90.5,0.5,0.0,0.0,,
Clay Johnson,89.5,0.6,0.1,0.0,,
Carl Thomas,74.8,0.7,0.0,0.0,,
Othyus Jeffers,68.6,0.7,0.1,0.1,,
Tom Ingelsby,68.3,0.7,0.1,0.0,,
Gus Bailey,55.5,0.5,0.2,0.2,0.0,0.0
Andre Barrett,48.8,0.4,0.0,0.0,-0.1,
Anthony Jones,48.1,0.5,0.3,0.0,,
Phil Pressey,47.3,0.8,0.1,-0.1,,
James White,45.9,0.5,0.3,0.0,,
