Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,97,992,.407,11.9,.650,.412,.130,.040,.068,.350,.435,.562,.217,.000,.333,.355,.660,.028,3,1.000,.484,.433,1,0
1 season,,CLE,NBA,,40,586,.365,12.7,.625,.404,.087,.038,.096,.375,.354,.500,.000,.000,.200,.385,.435,.010,0,1.000,.641,.440,1,0
1 season,,OKC,NBA,,39,290,.447,12.4,.596,.383,.149,.043,.021,.404,.500,.556,.429,.000,1.000,.368,.786,.021,1,1.000,.263,.400,0,0
1 season,,ORL,NBA,,17,115,.480,7.7,.840,.520,.240,.040,.040,.160,.571,.769,.167,.000,1.000,.000,1.000,.120,2,,.000,,0,0
1 season,,MIA,NBA,,1,1,1.000,8.0,1.000,.000,1.000,.000,.000,.000,1.000,,1.000,,,,.000,.000,0,,,,0,0
