Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,19,ATL,NBA,PF,79,7,1952,4.3,9.8,.443,0.2,1.0,.245,4.1,8.8,.464,3.5,4.7,.747,2.3,4.8,7.1,1.2,0.9,0.4,1.5,4.2,12.4
2006-07,20,ATL,NBA,PF,64,63,2179,5.1,11.7,.433,0.2,0.7,.244,4.9,10.9,.446,3.6,4.4,.815,1.4,4.2,5.6,2.0,0.9,0.5,2.1,3.2,13.9
2007-08,21,ATL,NBA,SF,80,80,2765,5.5,12.0,.462,0.0,0.1,.100,5.5,11.8,.466,4.4,5.3,.822,1.5,4.4,6.0,1.8,1.1,0.4,1.7,2.9,15.4
2008-09,22,ATL,NBA,SF,61,59,2093,4.9,10.7,.458,0.9,2.7,.355,4.0,8.0,.493,3.8,4.7,.806,1.9,4.7,6.6,1.4,1.0,0.7,1.2,2.2,14.5
2009-10,23,ATL,NBA,SF,81,81,2468,4.4,9.7,.455,0.6,1.9,.303,3.8,7.8,.492,2.6,3.1,.819,1.5,4.5,6.1,1.4,1.0,0.7,1.1,2.3,12.0
2010-11,24,ATL,NBA,SF,65,52,1865,4.7,10.4,.458,0.7,2.1,.336,4.0,8.2,.489,2.8,3.4,.845,1.3,4.7,6.0,1.7,0.7,0.4,1.2,2.0,13.0
2011-12,25,ATL,NBA,SF,57,37,1500,4.9,11.3,.432,1.4,3.6,.389,3.5,7.7,.452,2.8,3.5,.788,1.8,5.2,7.1,1.7,1.1,0.4,0.9,2.0,13.9
2012-13,26,UTA,NBA,SF,73,51,1727,4.1,9.8,.423,1.1,3.5,.325,3.0,6.3,.477,1.6,2.1,.778,1.1,4.3,5.5,1.6,0.8,0.8,1.3,2.0,11.0
2013-14,27,UTA,NBA,PF,66,50,1674,5.0,11.3,.439,1.8,5.0,.359,3.2,6.3,.503,1.2,1.6,.781,1.8,5.4,7.2,1.7,1.2,0.7,1.1,3.2,13.0
2014-15,28,CHO,NBA,PF,78,37,2035,3.7,8.8,.424,1.7,4.7,.358,2.0,4.1,.500,1.1,1.5,.713,1.0,5.8,6.8,1.8,1.2,0.6,1.1,2.6,10.2
2015-16,29,CHO,NBA,PF,81,81,2338,5.2,11.5,.452,2.3,5.8,.402,2.9,5.7,.504,1.8,2.2,.833,2.0,6.1,8.0,1.7,0.9,1.2,1.0,2.0,14.6
2016-17,30,CHO,NBA,PF,44,44,1211,5.2,12.8,.405,2.4,6.5,.364,2.8,6.3,.448,1.7,2.1,.841,1.3,5.7,7.0,1.6,0.8,0.7,0.9,2.1,14.5
