Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,19,ATL,NBA,PF,79,7,1952,6.4,14.4,.443,0.4,1.4,.245,6.0,13.0,.464,5.1,6.9,.747,3.3,7.1,10.4,1.7,1.3,0.7,2.3,6.2,18.3,,109,112
2006-07,20,ATL,NBA,PF,64,63,2179,7.5,17.3,.433,0.3,1.1,.244,7.2,16.2,.446,5.3,6.5,.815,2.1,6.2,8.2,3.0,1.3,0.7,3.1,4.7,20.5,,101,110
2007-08,21,ATL,NBA,SF,80,80,2765,8.1,17.5,.462,0.0,0.2,.100,8.1,17.3,.466,6.4,7.8,.822,2.3,6.4,8.7,2.6,1.5,0.6,2.4,4.3,22.6,,110,110
2008-09,22,ATL,NBA,SF,61,59,2093,7.3,15.9,.458,1.4,4.0,.355,5.9,11.9,.493,5.6,7.0,.806,2.8,7.0,9.8,2.1,1.5,1.0,1.8,3.2,21.6,,117,108
2009-10,23,ATL,NBA,SF,81,81,2468,6.5,14.3,.455,0.9,2.8,.303,5.7,11.5,.492,3.8,4.6,.819,2.3,6.7,9.0,2.0,1.4,1.0,1.6,3.5,17.7,,113,107
2010-11,24,ATL,NBA,SF,65,52,1865,7.1,15.5,.458,1.1,3.2,.336,6.0,12.3,.489,4.2,5.0,.845,2.0,7.1,9.0,2.5,1.0,0.7,1.8,3.0,19.5,,111,108
2011-12,25,ATL,NBA,SF,57,37,1500,7.2,16.7,.432,2.1,5.3,.389,5.1,11.4,.452,4.1,5.2,.788,2.7,7.7,10.4,2.5,1.7,0.6,1.4,3.0,20.5,,113,101
2012-13,26,UTA,NBA,SF,73,51,1727,6.1,14.4,.423,1.7,5.1,.325,4.4,9.3,.477,2.4,3.0,.778,1.7,6.4,8.0,2.4,1.1,1.2,1.8,3.0,16.2,,105,109
2013-14,27,UTA,NBA,PF,66,50,1674,7.2,16.5,.439,2.6,7.3,.359,4.6,9.2,.503,1.8,2.3,.781,2.6,7.9,10.5,2.4,1.7,1.0,1.7,4.7,18.9,,110,110
2014-15,28,CHO,NBA,PF,78,37,2035,5.3,12.6,.424,2.4,6.7,.358,2.9,5.8,.500,1.6,2.2,.713,1.5,8.3,9.8,2.5,1.8,0.9,1.5,3.7,14.6,,106,103
2015-16,29,CHO,NBA,PF,81,81,2338,7.3,16.0,.452,3.3,8.1,.402,4.0,7.9,.504,2.6,3.1,.833,2.7,8.5,11.2,2.4,1.2,1.7,1.3,2.9,20.3,,118,104
2016-17,30,CHO,NBA,PF,44,44,1211,7.2,17.7,.405,3.3,9.0,.364,3.9,8.7,.448,2.4,2.8,.841,1.8,7.9,9.7,2.3,1.1,0.9,1.2,2.9,20.0,,107,108
