Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,23,CHI,NBA,C,61,1,613,6.0,12.0,.505,0.0,0.1,.000,6.0,11.9,.507,3.3,5.8,.566,4.1,5.8,9.9,2.4,1.2,0.9,3.3,6.9,15.4
2008-09,24,CHI,NBA,C,56,18,715,4.1,8.4,.485,0.0,0.1,.000,4.1,8.4,.488,1.7,3.0,.576,4.2,6.8,11.1,2.3,0.7,0.9,2.0,6.8,9.9
2009-10,25,TOT,NBA,C,32,0,311,4.9,9.5,.512,0.0,0.0,,4.9,9.5,.512,2.3,3.2,.714,5.2,7.1,12.3,2.5,1.0,1.3,2.1,6.3,12.0
2009-10,25,CHI,NBA,C,8,0,50,5.8,15.1,.381,0.0,0.0,,5.8,15.1,.381,1.4,5.0,.286,3.6,7.9,11.5,1.4,0.0,0.0,0.7,7.2,13.0
2009-10,25,NOH,NBA,C,24,0,261,4.7,8.4,.557,0.0,0.0,,4.7,8.4,.557,2.5,2.9,.857,5.5,6.9,12.4,2.8,1.2,1.5,2.3,6.1,11.9
2010-11,26,NOH,NBA,C,41,6,531,3.8,6.7,.566,0.0,0.0,,3.8,6.7,.566,1.2,2.3,.500,4.0,7.6,11.6,1.1,0.7,0.8,2.2,6.5,8.7
2011-12,27,TOR,NBA,C,49,40,813,3.7,7.1,.516,0.0,0.0,,3.7,7.1,.516,1.1,2.1,.532,3.7,8.8,12.4,1.2,1.0,0.8,2.3,5.6,8.5
2012-13,28,TOR,NBA,C,42,16,513,3.4,6.3,.533,0.0,0.0,,3.4,6.3,.533,1.6,3.1,.523,3.4,6.0,9.3,2.3,0.5,0.4,2.5,6.0,8.4
2013-14,29,TOT,NBA,C,37,6,355,2.7,6.2,.443,0.0,0.1,.000,2.7,6.1,.450,1.1,2.0,.550,4.3,7.0,11.3,2.2,1.0,0.8,3.1,6.5,6.6
2013-14,29,TOR,NBA,C,4,0,20,3.6,5.4,.667,0.0,0.0,,3.6,5.4,.667,1.8,3.6,.500,5.4,9.0,14.4,5.4,0.0,0.0,7.2,12.6,9.0
2013-14,29,SAC,NBA,C,33,6,335,2.7,6.2,.431,0.0,0.1,.000,2.7,6.1,.439,1.1,1.9,.556,4.2,6.9,11.1,2.0,1.1,0.9,2.9,6.1,6.4
