Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,318,87,3851,440,864,.509,0,3,.000,440,861,.511,.509,186,331,.562,431,759,1190,207,94,87,265,678,1066
3 seasons,,CHI,NBA,,125,19,1378,192,392,.490,0,2,.000,192,390,.492,.490,92,165,.558,159,245,404,89,35,34,98,262,476
3 seasons,,TOR,NBA,,95,56,1346,133,254,.524,0,0,,133,254,.524,.524,49,93,.527,134,288,422,63,29,22,91,219,315
2 seasons,,NOH,NBA,,65,6,792,90,160,.563,0,0,,90,160,.563,.563,35,55,.636,99,162,261,36,20,23,49,140,215
1 season,,SAC,NBA,,33,6,335,25,58,.431,0,1,.000,25,57,.439,.431,10,18,.556,39,64,103,19,10,8,27,57,60
