Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,26,HOU,NBA,SF,5,0,12,9.0,27.0,.333,3.0,6.0,.500,6.0,21.0,.286,0.0,0.0,,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,21.0
2012-13,30,NYK,NBA,SF,4,0,9,8.0,16.0,.500,0.0,8.0,.000,8.0,8.0,1.000,0.0,0.0,,4.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,16.0
