Player,Sim,1,2,3
James White,,0.5,0.3,0.0
Anthony Jones,95.6,0.5,0.3,0.0
Pete Myers,88.3,0.5,0.3,-0.1
Doug Lee,85.6,0.4,0.4,0.0
Alan Anderson,81.0,0.4,0.3,0.1
Craig Ehlo,76.2,0.5,0.2,0.0
Delaney Rudd,73.6,0.6,0.3,0.1
Elliot Williams,69.1,0.3,0.3,0.1
Milt Williams,67.7,0.4,0.2,0.1
Gus Bailey,66.2,0.5,0.2,0.0
Corey Beck,66.1,0.4,0.2,-0.1
