Player,Sim,1,2,3,4,5,6,7
Milt Palacio,,1.8,1.7,0.8,0.2,0.2,-0.3,-0.5
E'Twaun Moore,83.6,1.8,1.7,0.8,0.2,0.2,,
Mike Holton,67.0,2.3,1.3,0.8,0.3,0.2,-0.2,
Chris Carr,66.6,1.7,1.1,0.9,0.3,0.2,-0.3,
James Robinson,65.6,2.3,1.9,1.2,0.2,0.2,0.0,-0.1
Sidney Lowe,62.4,1.7,1.5,0.5,0.3,,,
Maurice McHartley,62.0,2.4,1.8,0.8,,,,
Kenny Higgs,61.7,2.2,1.5,1.0,,,,
Corky Devlin,61.7,1.8,1.2,0.8,,,,
Gary Brokaw,60.8,1.9,1.6,1.6,0.1,,,
Chris Douglas-Roberts,60.4,2.4,1.6,0.7,0.6,0.1,0.0,
