Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,260,133,4393,4.9,9.3,.529,0.0,0.0,,4.9,9.3,.529,1.3,2.3,.562,3.6,6.7,10.3,0.9,1.0,1.8,1.9,3.5,11.1
2 seasons,,PHO,NBA,,134,107,2969,4.8,9.1,.525,0.0,0.0,,4.8,9.1,.525,1.1,2.1,.547,3.6,7.4,10.9,0.8,1.0,1.8,1.9,3.4,10.7
3 seasons,,MIL,NBA,,112,26,1369,5.2,9.5,.553,0.0,0.0,,5.2,9.5,.553,1.6,2.7,.578,3.5,5.2,8.7,1.1,1.0,1.8,1.8,3.5,12.0
1 season,,IND,NBA,,14,0,55,3.3,13.7,.238,0.0,0.0,,3.3,13.7,.238,2.0,2.6,.750,7.9,6.5,14.4,1.3,0.0,2.0,2.0,3.3,8.5
