Player,Sim,1,2,3,4,5,6
Miles Plumlee,,4.0,2.6,2.2,0.0,,
Reggie Harding,80.8,3.1,2.6,1.6,0.0,,
Lee Knorek,80.6,5.1,2.5,1.7,0.0,,
Joe Strawder,79.5,4.3,3.6,3.0,,,
Mike Sojourner,75.8,4.7,2.7,0.9,,,
George Peeples,75.8,4.1,3.2,2.1,1.5,0.2,0.0
Meyers Leonard,75.6,2.8,2.4,2.2,0.6,,
Brad Sellers,75.4,3.3,3.3,2.6,0.4,0.2,0.0
Bob Hopkins,74.5,3.5,2.7,1.9,1.4,,
Victor Alexander,74.5,3.0,2.5,2.3,1.1,-0.1,
Willard Sojourner,71.7,3.5,3.0,2.4,1.9,,
