Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,135,1968,262,470,1,1,125,200,235,650,45,62,87,138,269,650,.557,1.000,.625,17.7,4.8,4.8,0.3
