Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,23,NOH,NBA,PF,71,1,930,6.3,13.2,.474,0.0,0.1,.000,6.3,13.1,.478,3.3,4.6,.713,6.8,10.4,17.2,3.5,1.6,1.6,2.8,6.8,15.8,,110,100
2004-05,24,NOH,NBA,SF,30,8,552,7.4,17.1,.436,0.2,0.5,.400,7.2,16.6,.437,3.4,5.0,.680,4.0,8.8,12.8,2.3,1.2,1.6,3.7,6.2,18.5,,93,106
2005-06,25,NOK,NBA,PF,74,74,2526,11.3,22.1,.512,0.1,0.2,.273,11.3,21.9,.514,4.3,5.0,.843,3.6,8.1,11.7,2.0,1.3,1.4,2.2,4.6,27.0,,112,106
2006-07,26,NOK,NBA,PF,52,52,1900,10.6,22.2,.476,0.2,0.7,.320,10.3,21.5,.481,5.2,6.4,.824,3.5,8.3,11.9,3.2,1.2,1.1,2.7,4.0,26.6,,110,106
2007-08,27,NOH,NBA,PF,76,76,2870,11.7,24.3,.482,0.1,0.5,.240,11.6,23.8,.487,5.6,6.6,.850,3.3,9.2,12.6,3.3,1.2,1.8,3.1,3.9,29.1,,109,104
2008-09,28,NOH,NBA,PF,76,76,2982,11.2,23.7,.472,0.1,0.5,.240,11.1,23.2,.477,6.7,7.6,.884,2.9,8.9,11.8,3.2,0.9,1.2,3.0,3.8,29.2,,109,107
2009-10,29,NOH,NBA,PF,81,81,2949,10.9,21.5,.505,0.1,0.5,.259,10.8,21.1,.510,5.2,6.0,.865,2.9,7.7,10.6,4.2,1.3,1.1,3.0,4.1,27.1,,111,110
2010-11,30,NOH,NBA,PF,70,70,2451,11.7,23.0,.508,0.0,0.2,.222,11.6,22.8,.510,5.8,7.2,.807,3.4,8.3,11.7,3.6,1.5,1.4,3.1,4.5,29.2,,111,104
2011-12,31,IND,NBA,PF,66,66,1925,9.6,19.7,.487,0.1,0.2,.222,9.5,19.4,.491,3.9,4.8,.807,3.2,8.7,11.9,3.8,1.4,1.3,2.6,4.4,23.1,,110,102
2012-13,32,IND,NBA,PF,73,73,2435,11.0,22.1,.498,0.1,0.4,.211,10.9,21.6,.503,5.3,6.9,.768,3.2,9.1,12.3,4.7,1.6,1.5,3.4,3.3,27.3,,110,99
2013-14,33,IND,NBA,PF,80,80,2472,9.6,19.7,.488,0.1,0.3,.267,9.5,19.4,.491,4.2,5.3,.789,2.5,8.9,11.4,4.7,1.3,1.6,2.8,3.9,23.5,,108,99
2014-15,34,IND,NBA,PF,66,66,1895,8.8,18.6,.471,0.1,0.5,.200,8.7,18.1,.479,3.2,4.4,.739,2.9,9.3,12.2,6.1,1.3,1.3,3.3,4.3,20.9,,103,102
2015-16,35,SAS,NBA,PF,78,19,1404,8.9,16.3,.545,0.1,0.3,.429,8.8,16.1,.546,2.3,2.9,.788,2.6,8.6,11.3,5.2,1.6,2.0,2.5,5.2,20.2,,114,98
2016-17,36,GSW,NBA,PF,42,0,484,7.2,13.2,.545,0.2,0.4,.500,7.0,12.8,.546,2.6,3.4,.743,2.6,8.7,11.2,8.6,2.8,1.9,4.1,5.9,17.1,,112,100
