Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,126,4210,726,1366,18,55,662,874,,1308,267,174,228,320,350,2132,.531,.327,.757,33.4,16.9,10.4,2.1
