Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,22,ATL,NBA,PF,58,8,666,3.5,6.9,.508,0.0,0.1,.000,3.5,6.9,.512,3.2,4.1,.787,2.6,4.7,7.4,0.6,0.6,2.3,1.4,6.7,10.2
2007-08,23,ATL,NBA,PF,35,0,145,3.0,7.4,.400,0.0,0.5,.000,3.0,7.0,.429,2.7,5.0,.550,4.7,5.7,10.4,0.0,0.7,1.2,2.7,7.0,8.7
2008-09,24,ATL,NBA,C,63,0,675,3.6,5.9,.604,0.1,0.1,.500,3.5,5.8,.606,2.8,3.9,.716,2.8,4.8,7.6,0.8,0.4,1.8,1.4,6.7,10.0
2009-10,25,IND,NBA,C,52,2,675,4.2,9.4,.443,0.0,0.2,.000,4.2,9.2,.451,2.7,3.8,.718,2.7,5.0,7.7,1.7,0.7,2.0,2.1,6.7,11.0
2010-11,26,IND,NBA,C,39,0,528,3.3,8.2,.405,0.0,0.1,.000,3.3,8.2,.408,2.8,4.2,.661,3.1,4.6,7.7,2.0,0.8,1.5,2.4,6.4,9.5
2011-12,27,TOT,NBA,C-PF,21,1,292,3.0,7.5,.393,0.0,0.0,,3.0,7.5,.393,2.3,2.8,.826,3.9,3.2,7.2,1.1,1.1,1.4,2.2,5.3,8.3
2011-12,27,LAC,NBA,PF,10,0,96,0.4,3.0,.125,0.0,0.0,,0.4,3.0,.125,1.5,1.9,.800,4.1,2.3,6.4,0.7,1.5,1.9,1.9,4.5,2.3
2011-12,27,NOH,NBA,C,11,1,196,4.2,9.7,.434,0.0,0.0,,4.2,9.7,.434,2.8,3.3,.833,3.9,3.7,7.5,1.3,0.9,1.1,2.4,5.7,11.2
2012-13,28,NYK,NBA,PF,2,1,26,0.0,1.4,.000,0.0,0.0,,0.0,1.4,.000,0.0,0.0,,1.4,2.8,4.2,0.0,0.0,1.4,4.2,4.2,0.0
2013-14,29,ORL,NBA,PF,11,0,85,2.5,7.2,.353,0.0,0.0,,2.5,7.2,.353,0.8,1.7,.500,3.4,3.4,6.8,0.8,0.8,0.8,0.8,5.1,5.9
