Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,23,ATL,NBA,PF,7,0,29,2.5,12.4,.200,0.0,0.0,,2.5,12.4,.200,0.0,2.5,.000,5.0,5.0,9.9,1.2,1.2,3.7,0.0,3.7,5.0
2008-09,24,ATL,NBA,C,9,1,77,2.8,5.6,.500,0.0,0.0,,2.8,5.6,.500,0.9,0.9,1.000,4.2,3.3,7.5,0.9,0.5,0.0,0.5,4.2,6.5
