Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,22,ATL,NBA,PF,58,666,.508,3.7,.992,.734,.070,.094,.094,.008,.512,.596,.333,.333,.167,.000,.692,.266,32,,.000,,0,0
2007-08,23,ATL,NBA,PF,35,145,.400,5.6,.933,.667,.100,.067,.100,.067,.429,.500,.333,.000,.333,.000,.583,.200,4,,.000,,0,0
2008-09,24,ATL,NBA,C,63,675,.604,4.9,.982,.622,.126,.144,.090,.018,.606,.681,.500,.375,.600,.500,.667,.225,22,1.000,.000,,0,0
2009-10,25,IND,NBA,C,52,675,.443,9.5,.983,.318,.153,.261,.250,.017,.451,.589,.296,.348,.477,.000,.821,.125,19,,.000,,0,0
2010-11,26,IND,NBA,C,39,528,.405,9.0,.992,.339,.223,.149,.281,.008,.408,.512,.444,.444,.235,.000,.755,.140,13,,.000,,0,0
2011-12,27,TOT,NBA,C-PF,21,292,.393,8.3,1.000,.361,.197,.295,.148,.000,.393,.455,.417,.389,.222,,.750,.033,2,,,,0,0
2011-12,27,LAC,NBA,PF,10,96,.125,6.9,1.000,.625,.000,.250,.125,.000,.125,.200,,.000,.000,,1.000,.000,0,,,,0,0
2011-12,27,NOH,NBA,C,11,196,.434,8.5,1.000,.321,.226,.302,.151,.000,.434,.529,.417,.438,.250,,.739,.038,2,,,,0,0
2012-13,28,NYK,NBA,PF,2,26,.000,5.0,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,,,.000,0,,,,0,0
2013-14,29,ORL,NBA,PF,11,85,.353,11.5,1.000,.353,.000,.176,.471,.000,.353,.333,,.333,.375,,.833,.059,1,,,,0,0
