Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2009-10,22,CHI,NBA,PF,4,20,-15.3,.000,.500,.000,5.6,0.0,2.9,6.3,0.0,0.0,50.0,9.0,,-0.1,0.0,-0.1,-0.231,,-11.9,2.3,-9.6,0.0
2013-14,26,MEM,NBA,SF,3,28,21.4,.490,.333,.667,15.3,8.4,12.0,0.0,1.9,0.0,0.0,31.8,,0.1,0.0,0.1,.160,,1.5,-6.6,-5.1,0.0
2014-15,27,TOR,NBA,PF,2,12,-3.9,.231,.000,1.000,0.0,20.1,9.5,14.4,0.0,0.0,0.0,32.4,,-0.1,0.0,-0.1,-0.439,,-15.7,-3.4,-19.0,-0.1
2015-16,28,TOR,NBA,PF,10,98,9.5,.570,.360,.120,3.5,15.6,9.2,10.6,1.6,0.0,21.0,15.8,,0.0,0.1,0.1,.041,,-2.8,0.6,-2.2,0.0
