Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,19,PHI,NBA,PF,74,22,1554,6.1,11.4,.539,0.1,0.4,.316,6.0,10.9,.548,1.8,2.4,.738,2.8,4.4,7.2,1.3,1.7,0.2,1.5,2.9,14.1
2008-09,20,PHI,NBA,PF,75,71,2580,6.6,13.4,.495,0.8,2.3,.341,5.8,11.1,.526,1.9,2.6,.735,1.9,3.3,5.3,1.2,1.4,0.3,1.6,2.3,16.0
2009-10,21,PHI,NBA,PF,67,45,2145,6.4,13.6,.470,0.8,2.3,.348,5.6,11.3,.495,1.9,2.8,.691,2.2,3.7,5.9,1.6,1.4,0.3,2.1,2.2,15.5
2010-11,22,PHI,NBA,PF,82,1,2135,7.7,14.3,.541,0.1,0.4,.273,7.6,13.9,.548,2.1,2.9,.707,2.6,4.7,7.3,1.4,1.5,0.4,1.7,2.9,17.6
2011-12,23,PHI,NBA,PF,63,1,1755,7.1,14.1,.507,0.0,0.1,.250,7.1,14.0,.508,2.3,3.0,.771,2.8,3.9,6.7,1.5,1.3,0.8,1.1,2.6,16.6
2012-13,24,PHI,NBA,PF,76,76,2629,7.0,13.1,.531,0.0,0.1,.125,7.0,13.0,.535,1.5,2.6,.574,2.5,5.3,7.8,1.7,1.8,0.8,1.2,2.6,15.4
2013-14,25,PHI,NBA,PF,79,78,2718,7.7,17.0,.454,1.2,3.9,.308,6.5,13.1,.496,2.2,3.0,.712,2.2,4.1,6.3,2.4,2.2,0.5,2.2,2.8,18.8
2014-15,26,TOT,NBA,PF,76,68,2434,6.7,14.3,.466,0.6,1.7,.330,6.1,12.6,.484,1.9,3.0,.655,1.9,4.2,6.1,2.6,1.8,0.4,1.7,2.5,15.8
2014-15,26,MIN,NBA,PF,48,48,1605,6.5,14.4,.451,0.4,1.5,.292,6.1,12.9,.469,2.0,2.9,.682,1.7,3.8,5.5,3.0,1.9,0.4,1.7,2.6,15.4
2014-15,26,BRK,NBA,PF,28,20,829,7.0,14.2,.495,0.8,2.2,.380,6.2,12.0,.516,1.9,3.1,.606,2.3,5.0,7.2,1.7,1.7,0.3,1.8,2.4,16.8
2015-16,27,BRK,NBA,PF,73,73,2407,7.4,14.4,.514,0.1,0.4,.233,7.3,14.0,.523,1.6,2.4,.644,2.6,7.2,9.9,2.0,1.7,0.6,2.0,2.7,16.5
2016-17,28,IND,NBA,PF,49,49,1524,5.7,11.0,.522,1.0,2.6,.396,4.7,8.3,.561,0.9,1.5,.571,1.7,5.3,7.1,1.9,2.1,0.6,1.7,2.2,13.3
