Player,Sim,1,2,3,4,5
Laron Profit,,0.4,0.3,0.3,-0.3,
Paul Long,55.7,0.5,0.3,0.2,-0.2,
Kennard Winchester,51.4,0.5,0.4,0.3,,
Delaney Rudd,38.8,0.6,0.3,0.1,-0.3,
Mario West,37.0,0.5,0.4,0.3,0.2,
Jorge Gutierrez,35.3,0.3,0.3,0.2,,
Corey Gaines,33.0,0.6,0.3,0.2,0.1,-0.1
Darrin Hancock,32.0,0.5,0.4,0.2,,
Acie Law,23.5,0.7,0.6,0.4,-0.1,
Chris Corchiani,23.2,0.9,0.4,0.3,,
Terry Duerod,23.1,0.7,0.2,0.2,-0.2,
