Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2006-07,22,PHI,NBA,SF,67,1169,,13%,81%,6%,,-5.4,-3.1,14,18,11,71,,4,,57,41,8,14
2007-08,23,PHI,NBA,SF,70,1039,,11%,69%,20%,,+1.3,+1.6,11,8,15,49,,7,,68,38,9,11
2008-09,24,MIN,NBA,SG,67,1199,,65%,35%,,,-5.3,+0.4,18,14,11,56,,2,,58,30,5,13
2009-10,25,PHI,NBA,SG,68,857,,43%,46%,10%,,-6.0,-1.7,9,3,9,47,,3,,81,29,6,7
2010-11,26,TOT,NBA,SF,27,336,,,57%,43%,,-11.4,-11.8,5,7,4,0,,0,,25,0,3,4
2010-11,26,GSW,NBA,SF,25,331,,,57%,43%,,-11.0,-9.0,5,7,4,22,,2,,25,13,3,4
2010-11,26,MEM,NBA,SF,2,5,,,44%,56%,,-50.0,-52.5,0,0,0,0,,0,,0,0,0,0
