Player,Sim,1,2,3,4,5,6,7
John Lucas III,,2.2,1.1,0.6,0.3,0.0,-0.1,-0.7
A.J. Price,73.8,2.2,1.2,0.7,0.3,0.3,0.0,
Courtney Alexander,70.9,2.2,1.1,0.8,,,,
Mike Davis,68.6,2.2,1.2,0.9,0.6,,,
Kevin O'Shea,67.7,2.1,1.2,0.5,,,,
Mo Layton,67.1,1.9,1.1,1.0,0.3,0.1,,
Chink Crossin,66.6,2.1,1.2,0.5,,,,
Cory Alexander,66.0,2.2,1.1,0.2,0.0,-0.1,-0.1,-0.3
Mike Holton,64.2,2.3,1.3,0.8,0.3,0.2,-0.2,
Doug Overton,63.0,1.7,0.9,0.6,0.2,0.1,-0.2,-0.4
Jannero Pargo,61.1,2.0,1.1,0.2,0.1,0.1,-0.1,-0.3
