Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,21,DEN,NBA,PF,80,23,1811,5.5,12.1,.452,0.0,0.1,.333,5.5,12.1,.452,5.2,6.7,.776,3.6,5.3,8.9,1.5,0.9,0.6,3.1,6.2,16.2
1998-99,22,DEN,NBA,PF,50,38,1417,4.9,9.8,.495,0.0,0.1,.000,4.9,9.7,.499,4.3,5.9,.727,5.3,9.4,14.8,0.8,0.8,0.6,2.0,5.4,14.0
1999-00,23,BOS,NBA,PF,55,5,856,5.9,11.1,.528,0.0,0.0,,5.9,11.1,.528,5.8,7.9,.735,5.9,9.5,15.4,1.2,0.8,0.2,2.8,7.6,17.6
2000-01,24,GSW,NBA,PF,6,6,203,5.1,8.9,.580,0.0,0.0,,5.1,8.9,.580,7.4,9.6,.778,5.1,12.2,17.4,0.9,0.4,0.0,1.8,3.9,17.7
2001-02,25,GSW,NBA,PF,77,76,2216,5.0,11.7,.428,0.0,0.1,.250,5.0,11.7,.429,4.0,5.0,.795,4.7,9.9,14.6,2.1,0.7,0.3,2.6,4.1,14.0
2002-03,26,GSW,NBA,PF,17,0,223,3.2,8.7,.370,0.0,0.2,.000,3.2,8.6,.377,3.1,4.7,.655,4.5,7.3,11.8,1.9,1.5,0.0,2.4,6.9,9.5
2003-04,27,DAL,NBA,C,56,20,625,4.1,8.0,.511,0.0,0.0,,4.1,8.0,.511,4.3,5.3,.815,6.6,7.8,14.4,0.5,0.7,0.6,2.1,8.5,12.5
2004-05,28,SEA,NBA,C,62,0,1047,4.1,7.8,.522,0.0,0.0,,4.1,7.8,.522,7.8,8.9,.880,5.4,6.6,12.0,0.3,0.5,0.2,3.1,9.1,15.9
2005-06,29,SEA,NBA,C,23,1,276,3.5,6.7,.529,0.0,0.0,,3.5,6.7,.529,4.3,5.6,.767,4.0,6.1,10.2,0.3,0.5,0.3,3.4,9.9,11.3
2006-07,30,SEA,NBA,C,14,6,158,3.4,6.8,.500,0.0,0.2,.000,3.4,6.6,.517,2.3,3.0,.769,3.0,6.8,9.8,0.2,0.2,0.0,3.4,8.7,9.1
