Season,Team,Lg,Salary
2012-13,San Antonio Spurs,NBA,"$401,170"
2013-14,San Antonio Spurs,NBA,"$788,872"
2014-15,San Antonio Spurs,NBA,"$2,077,000"
2015-16,Detroit Pistons,NBA,"$6,500,000"
