Offensive Rebounds
1998-99 NBA 166 (8th)
2001-02 NBA 243 (10th)
2002-03 NBA 244 (8th)
2003-04 NBA 245 (10th)
Career NBA 3209 (23rd)
Career 3209 (26th)
