Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,24,MIN,NBA,PF,81,3202,.477,10.5,.955,.235,.260,.196,.265,.045,.486,.679,.420,.433,.419,.288,.638,.050,68,.895,.167,.182,1,0
2001-02,25,MIN,NBA,PF,81,3175,.470,11.7,.917,.209,.216,.218,.275,.083,.484,.669,.407,.485,.403,.319,.588,.067,87,.838,.026,.000,2,0
2002-03,26,MIN,NBA,PF,82,3321,.502,11.3,.952,.217,.203,.250,.282,.048,.513,.707,.399,.495,.462,.282,.591,.070,101,.700,.042,.333,2,0
2003-04,27,MIN,NBA,PF,82,3231,.499,11.2,.973,.228,.184,.240,.320,.027,.506,.677,.455,.460,.448,.256,.663,.070,111,.818,.000,,1,0
2004-05,28,MIN,NBA,PF,82,3121,.502,9.8,.982,.275,.207,.265,.234,.018,.507,.652,.461,.429,.465,.240,.665,.068,86,.667,.000,,1,0
2005-06,29,MIN,NBA,PF,76,2957,.526,10.8,.975,.263,.173,.238,.301,.025,.532,.668,.476,.511,.464,.267,.604,.083,96,.750,.100,.000,3,0
2006-07,30,MIN,NBA,PF,76,2995,.476,11.8,.958,.211,.187,.245,.315,.042,.487,.643,.482,.439,.423,.214,.593,.049,60,.833,.000,,7,0
2007-08,31,BOS,NBA,PF,71,2328,.539,11.5,.989,.238,.181,.205,.365,.011,.545,.737,.486,.488,.482,.000,.676,.087,84,,.000,,3,0
2008-09,32,BOS,NBA,PF,57,1772,.531,11.4,.989,.243,.185,.184,.377,.011,.534,.767,.511,.441,.441,.250,.742,.096,70,1.000,.125,1.000,0,0
2009-10,33,BOS,NBA,PF,69,2060,.521,11.2,.994,.278,.177,.141,.396,.006,.523,.670,.489,.404,.477,.200,.823,.074,51,.000,.200,1.000,0,0
2010-11,34,BOS,NBA,PF,71,2220,.528,11.0,.994,.263,.208,.137,.386,.006,.530,.741,.409,.460,.476,.200,.790,.077,59,.000,.000,,0,0
2011-12,35,BOS,NBA,C,60,1864,.503,12.4,.988,.192,.175,.201,.421,.012,.505,.691,.441,.423,.486,.333,.765,.048,34,.667,.000,,0,0
2012-13,36,BOS,NBA,C,68,2022,.496,12.5,.981,.171,.198,.216,.396,.019,.504,.724,.417,.484,.463,.125,.767,.033,27,1.000,.000,,2,0
2013-14,37,BRK,NBA,C,54,1109,.441,13.1,.992,.163,.166,.169,.494,.008,.445,.603,.305,.467,.432,.000,.803,.045,13,,.333,.000,0,0
2014-15,38,TOT,NBA,PF,47,952,.467,14.0,.977,.147,.134,.170,.526,.023,.475,.533,.390,.423,.497,.143,.789,.020,3,1.000,.286,.000,0,0
2014-15,38,BRK,NBA,PF,42,854,.455,13.7,.978,.153,.145,.178,.502,.022,.461,.500,.400,.429,.478,.167,.766,.022,3,1.000,.333,.000,0,0
2014-15,38,MIN,NBA,PF,5,98,.581,16.4,.968,.097,.032,.097,.742,.032,.600,1.000,.000,.333,.609,.000,.944,.000,0,,.000,,0,0
2015-16,39,MIN,NBA,PF,38,556,.470,13.6,.991,.157,.122,.139,.574,.009,.474,.667,.500,.313,.455,.000,.944,.017,1,,1.000,.000,0,0
