Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,21,PHI,NBA,C,79,1263,.502,8.0,.984,.472,.114,.173,.225,.016,.506,.624,.439,.368,.398,.250,.764,.177,81,1.000,.250,.000,2,0
2009-10,22,PHI,NBA,C,62,1016,.477,9.1,.989,.363,.185,.164,.277,.011,.483,.559,.500,.342,.455,.000,.618,.090,34,,.000,,2,0
2010-11,23,PHI,NBA,C,64,734,.495,10.5,.986,.333,.131,.172,.351,.014,.498,.670,.316,.380,.461,.250,.643,.076,20,1.000,.000,,1,0
2011-12,24,MEM,NBA,PF,60,1345,.453,9.1,.994,.336,.244,.143,.270,.006,.456,.549,.370,.371,.462,.000,.643,.066,26,,.333,.000,1,0
2012-13,25,TOT,NBA,C,79,1300,.445,10.1,.983,.320,.209,.139,.315,.017,.448,.545,.279,.395,.484,.300,.732,.062,29,1.000,.400,.500,2,0
2012-13,25,MEM,NBA,C,40,579,.429,9.8,.980,.332,.227,.146,.275,.020,.430,.488,.304,.444,.456,.400,.721,.057,11,1.000,.600,.667,1,0
2012-13,25,CLE,NBA,C,39,721,.457,10.3,.985,.312,.196,.134,.344,.015,.461,.590,.258,.356,.500,.200,.739,.065,18,1.000,.200,.000,1,0
2013-14,26,GSW,NBA,C,79,982,.441,10.4,.930,.342,.195,.095,.299,.070,.455,.609,.419,.357,.333,.258,.663,.063,26,1.000,.129,.000,0,0
2014-15,27,GSW,NBA,C,76,1207,.492,11.1,.972,.313,.144,.102,.413,.028,.498,.634,.419,.500,.423,.278,.776,.056,33,.800,.222,.250,2,0
2015-16,28,GSW,NBA,C,72,832,.432,12.5,.864,.252,.147,.079,.386,.136,.439,.513,.358,.278,.455,.387,.803,.050,17,.917,.097,.333,1,0
2016-17,29,LAC,NBA,C,50,835,.451,15.7,.525,.249,.139,.057,.079,.475,.495,.615,.392,.286,.448,.402,.663,.027,6,.971,.098,.471,3,0
