Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,20,MEM,NBA,PF,76,1464,.438,8.8,.995,.381,.177,.161,.278,.005,.440,.554,.325,.443,.355,.000,.775,.128,50,,.000,,0,0
2009-10,21,MEM,NBA,PF,32,457,.432,8.6,.993,.370,.219,.144,.260,.007,.434,.481,.500,.429,.316,.000,.667,.068,7,,.000,,1,0
2010-11,22,MEM,NBA,PF,80,1609,.497,10.7,.990,.292,.196,.125,.378,.010,.502,.687,.434,.474,.403,.000,.742,.085,49,,.333,.000,0,0
2012-13,24,MEM,NBA,PF,59,970,.451,11.9,.950,.245,.153,.187,.365,.050,.460,.545,.345,.418,.473,.278,.828,.084,24,1.000,.444,.250,0,0
2013-14,25,DEN,NBA,SF,68,1161,.395,15.8,.844,.146,.076,.095,.527,.156,.399,.517,.226,.333,.403,.375,.841,.027,9,1.000,.234,.333,1,0
2014-15,26,DEN,NBA,PF,58,988,.404,16.8,.714,.138,.063,.138,.375,.286,.471,.623,.458,.434,.431,.236,.791,.034,11,.962,.173,.158,1,0
2015-16,27,DEN,NBA,PF,70,1516,.452,14.6,.761,.209,.096,.115,.342,.239,.473,.569,.362,.446,.455,.385,.784,.045,19,1.000,.282,.364,2,0
2016-17,28,DEN,NBA,PF,24,373,.492,18.7,.468,.135,.032,.079,.222,.532,.458,.588,.000,.500,.429,.522,.778,.024,3,.971,.254,.529,0,0
