Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2010-11,22,PHI,NBA,SG,5,97,17.3,.514,.132,.053,4.5,21.7,13.0,7.8,1.7,0.9,0.0,19.3,,0.2,0.1,0.3,.126,,-1.2,2.6,1.4,0.1
2011-12,23,PHI,NBA,SF,13,449,9.0,.414,.039,.312,3.3,22.2,12.3,13.1,1.5,1.0,14.6,21.9,,-0.8,0.8,0.0,.002,,-4.5,1.8,-2.7,-0.1
2013-14,25,IND,NBA,SF,12,149,9.8,.524,.200,.143,0.0,20.6,10.5,21.3,1.5,0.0,22.8,15.8,,-0.1,0.2,0.1,.045,,-4.2,0.3,-3.9,-0.1
2014-15,26,BOS,NBA,SG,4,118,11.2,.438,.091,.205,1.8,25.7,13.4,27.4,1.3,0.0,15.8,21.6,,-0.1,0.1,-0.1,-0.020,,-4.5,3.3,-1.3,0.0
2015-16,27,BOS,NBA,SG,6,214,9.8,.425,.165,.212,3.7,13.5,8.3,22.6,1.8,2.5,15.5,22.1,,-0.4,0.4,0.0,.005,,-3.3,2.2,-1.1,0.0
