Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,516,14620,,24%,73%,3%,,-2.3,-4.2,476,366,157,438,16,60,12,4297,332,104,410
4 seasons,,PHI,NBA,,279,8288,,16%,79%,5%,,-2.7,-0.8,238,180,109,316,2,49,8,1975,269,63,278
2 seasons,,BOS,NBA,,163,4531,1%,37%,61%,2%,,-0.4,-4.9,212,119,36,151,13,18,8,1808,122,24,82
1 season,,POR,NBA,,47,1230,,6%,91%,3%,,-6.4,-8.5,12,53,6,47,3,3,0,369,32,12,25
1 season,,IND,NBA,,27,571,3%,65%,32%,,,-3.1,-9.2,14,14,6,25,0,2,1,145,17,5,25
