Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,16,365,.493,5.2,1.000,.373,.425,.194,.007,.000,.493,.720,.351,.346,1.000,,.591,.164,20,,,,0,0
2 seasons,,SEA,NBA,,16,365,.493,5.2,1.000,.373,.425,.194,.007,.000,.493,.720,.351,.346,1.000,,.591,.164,20,,,,0,0
