Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,849,618,27.7,4.6,8.4,.546,0.0,0.1,.156,4.6,8.3,.548,.546,2.8,4.3,.662,1.8,4.5,6.4,1.9,1.1,0.8,1.9,3.1,12.0
10 seasons,,DEN,NBA,,555,451,29.6,4.6,8.3,.560,0.0,0.0,.087,4.6,8.2,.562,.560,3.1,4.6,.678,2.1,4.8,7.0,1.8,1.3,0.9,2.0,3.4,12.4
5 seasons,,WAS,NBA,,249,161,25.3,4.7,9.2,.511,0.0,0.1,.125,4.7,9.1,.514,.512,2.4,3.8,.630,1.3,4.3,5.6,2.3,1.0,0.6,1.9,2.8,11.8
1 season,,HOU,NBA,,45,6,17.1,3.2,5.2,.614,0.1,0.1,.500,3.1,5.0,.617,.620,1.7,2.9,.588,1.2,2.5,3.7,0.9,0.8,0.6,1.2,2.4,8.1
