Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2002-03,20,DEN,NBA,C,80,2258,,,,,100%,-6.4,+7.0,64,41,76,103,,42,,319,137,25,79
2003-04,21,DEN,NBA,PF,77,2504,,,,70%,30%,+5.2,+11.7,56,52,75,104,,49,,361,167,50,68
2004-05,22,DEN,NBA,C,55,1317,,,,14%,86%,+2.7,+0.9,25,35,34,69,,16,,179,93,27,54
2005-06,23,DEN,NBA,PF,1,3,,,,100%,,-93.3,-93.6,1,0,1,1,,0,,0,0,0,0
2006-07,24,DEN,NBA,C,64,1715,,,,,100%,+4.2,+4.1,31,32,64,99,,26,,180,124,33,50
2007-08,25,DEN,NBA,PF,16,266,,,,13%,87%,+0.4,-3.4,3,8,10,21,,3,,35,19,4,8
2008-09,26,DEN,NBA,C,77,2510,,,,2%,98%,+6.5,+7.8,40,45,62,141,,33,,243,175,66,70
2009-10,27,DEN,NBA,C,82,2755,,,,9%,91%,+5.5,+4.3,39,39,47,148,,26,,467,193,50,61
2010-11,28,DEN,NBA,C,75,2291,,,,,100%,+7.3,+5.2,41,40,53,105,,30,,341,194,66,65
2011-12,29,TOT,NBA,C,39,1110,,,,26%,74%,+3.3,+5.6,36,28,32,0,,0,,179,0,17,32
2011-12,29,DEN,NBA,C,28,826,,,,34%,66%,+1.2,-2.9,29,22,26,23,,15,,137,57,10,28
2011-12,29,WAS,NBA,C,11,284,,,,,100%,+10.0,+17.5,7,6,6,10,,5,,42,19,7,4
2012-13,30,WAS,NBA,PF,61,1659,,,,56%,44%,+2.9,+10.1,53,44,42,72,,28,1,402,119,25,32
2013-14,31,WAS,NBA,PF,53,1560,,,,46%,54%,+3.3,+3.4,46,31,40,75,9,18,0,341,118,26,40
2014-15,32,WAS,NBA,PF,67,1693,,,,85%,15%,+4.6,+6.6,45,32,47,70,7,23,1,269,99,25,39
2015-16,33,WAS,NBA,PF,57,1094,,,,11%,89%,+2.0,+3.4,24,31,21,69,4,16,4,214,86,16,22
2016-17,34,HOU,NBA,C,45,771,,,,,100%,+10.2,+5.5,10,27,16,42,5,12,1,105,53,14,19
